trajectory_id,t,split,action,reward,logged_behavior_action,always_eco_action,never_eco_action,heuristic_risk_rule_action,non_causal_fqi_action,causal_fqi_action,causal_no_history_fqi_action,causal_no_vehicle_id_fqi_action
14264,2,test,1,-2.7636000000000003,1,1,0,1,1,1,1,1
14264,3,test,0,-2.967,0,1,0,1,1,1,1,1
14264,4,test,1,-7.066599999999999,1,1,0,1,1,1,1,1
14265,0,test,0,-1.0682,0,1,0,1,1,0,0,0
14265,1,test,0,-6.127800000000001,0,1,0,0,0,0,0,0
14265,2,test,0,-0.908,0,1,0,1,0,1,1,1
14265,3,test,0,-3.2902,0,1,0,1,1,1,1,1
14265,4,test,1,-3.2048,1,1,0,1,1,1,1,1
14265,5,test,0,-20.7936,0,1,0,0,0,0,0,0
14266,0,test,0,-0.3238,0,1,0,0,0,0,0,0
14266,1,test,1,-10.7112,1,1,0,1,1,1,1,1
14266,2,test,1,-3.0507999999999997,1,1,0,1,1,1,1,1
14266,3,test,0,-12.48,0,1,0,1,1,0,0,0
14266,4,test,0,-0.6036,0,1,0,1,1,0,0,0
14267,0,test,0,-2.4744,0,1,0,1,0,0,0,0
14267,1,test,0,-2.3332,0,1,0,1,0,0,0,0
14267,2,test,1,-0.1042,1,1,0,1,1,1,1,1
14267,3,test,1,-2.8348,1,1,0,1,0,1,1,1
14268,0,test,1,-6.2554,1,1,0,0,0,1,1,1
14268,1,test,1,-2.5432,1,1,0,1,1,1,1,1
14268,2,test,1,-0.384,1,1,0,1,1,1,1,1
14268,3,test,1,-1.013,1,1,0,1,1,1,1,1
14268,4,test,1,-3.1688,1,1,0,1,1,1,1,1
14268,5,test,1,-0.512,1,1,0,1,1,1,1,1
14268,6,test,1,-2.471,1,1,0,0,1,0,0,0
14269,0,test,1,-14.1416,1,1,0,0,0,0,0,0
14269,1,test,1,-2.4394,1,1,0,1,1,1,1,1
14269,2,test,1,-0.7606,1,1,0,1,1,1,1,1
14269,3,test,1,-2.3718,1,1,0,0,1,0,0,0
14269,4,test,1,-0.3728,1,1,0,1,1,1,1,1
14269,5,test,0,-8.6356,0,1,0,0,0,0,0,0
14270,0,test,0,-0.7272000000000001,0,1,0,0,0,0,0,0
14270,1,test,1,-2.274,1,1,0,0,0,0,0,0
14270,2,test,1,-10.6688,1,1,0,0,0,1,0,0
14270,3,test,0,-1.106,0,1,0,1,0,1,1,0
14270,4,test,1,-2.5916,1,1,0,1,1,1,1,1
14271,0,test,1,-0.806,1,1,0,1,1,1,1,1
14271,1,test,1,-2.5042,1,1,0,1,1,1,1,1
14271,2,test,1,-0.1836,1,1,0,1,1,1,1,1
14271,3,test,1,-0.497,1,1,0,1,1,1,1,1
14271,4,test,0,-0.6046,0,1,0,1,0,1,1,1
14271,5,test,1,-1.2162000000000002,1,1,0,1,1,1,1,1
14271,6,test,1,-0.6032000000000001,1,1,0,1,1,1,1,1
14272,0,test,1,-2.5884,1,1,0,1,1,1,1,1
14272,1,test,1,-2.7626,1,1,0,0,1,1,1,1
14272,2,test,1,-0.6588,1,1,0,0,1,1,1,1
14272,3,test,0,-0.2626,0,1,0,1,1,0,0,0
14272,4,test,1,-2.6378,1,1,0,0,1,0,0,0
14272,5,test,1,-2.2036,1,1,0,1,1,1,1,1
14272,6,test,1,-0.7342,1,1,0,1,1,1,1,1
14272,7,test,0,-5.132,0,1,0,0,0,0,0,0
14272,8,test,0,-0.7212000000000001,0,1,0,1,0,0,0,0
14273,0,test,1,-12.4164,1,1,0,1,1,1,1,1
14273,1,test,0,-3.622,0,1,0,0,0,0,0,0
14273,2,test,0,-0.47,0,1,0,1,0,1,0,1
14274,0,test,0,-11.9966,0,1,0,1,0,0,0,0
14274,1,test,0,-6.914,0,1,0,0,0,1,0,1
14274,2,test,0,-12.1026,0,1,0,0,0,1,0,1
14274,3,test,1,-0.8496000000000001,1,1,0,1,1,1,1,1
14274,4,test,0,-2.2828,0,1,0,1,0,0,0,0
14274,5,test,0,-18.6562,0,1,0,0,1,1,0,1
14274,6,test,1,-3.2578,1,1,0,0,0,0,0,0
14275,0,test,1,-0.2072,1,1,0,1,1,1,1,1
14275,1,test,1,-2.7318,1,1,0,1,1,1,1,0
14275,2,test,1,-1.01,1,1,0,1,0,0,0,0
14275,3,test,0,-2.6292,0,1,0,0,1,0,0,0
14276,0,test,0,-0.7292000000000001,0,1,0,0,0,0,0,0
14276,1,test,1,-12.5644,1,1,0,0,0,1,1,1
14276,2,test,0,-2.7746,0,1,0,0,0,0,1,0
14276,3,test,1,-12.1316,1,1,0,0,0,1,1,1
14276,4,test,0,-0.7636000000000001,0,1,0,1,0,0,0,0
14277,0,test,0,-2.701,0,1,0,0,0,0,0,0
14277,1,test,1,-3.0992,1,1,0,1,1,1,1,1
14277,2,test,1,-10.1636,1,1,0,1,1,1,1,1
14278,0,test,0,-2.784,0,1,0,1,0,0,0,0
14278,1,test,0,-2.6096,0,1,0,0,0,0,0,0
14278,2,test,1,-38.290200000000006,1,1,0,0,0,0,0,0
14278,3,test,0,-2.7082,0,1,0,0,1,1,0,0
14278,4,test,0,-0.5344000000000001,0,1,0,1,0,1,0,1
14278,5,test,0,-2.3532,0,1,0,1,1,1,1,1
14278,6,test,1,-2.7348,1,1,0,1,0,1,1,1
14279,0,test,0,-3.4368,0,1,0,0,0,0,0,0
14279,1,test,1,-12.4986,1,1,0,1,1,0,0,0
14279,2,test,0,-2.7128,0,1,0,0,0,0,1,0
14279,3,test,1,-2.6916,1,1,0,1,1,1,1,1
14279,4,test,0,-2.3884,0,1,0,1,0,1,0,1
14279,5,test,1,-15.0902,1,1,0,0,0,0,0,0
14279,6,test,0,-0.7422,0,1,0,1,0,0,0,0
14280,0,test,0,-1.0098,0,1,0,0,1,1,1,0
14280,1,test,0,-2.9074,0,1,0,0,0,0,0,0
14280,2,test,1,-2.9256,1,1,0,1,1,1,1,1
14280,3,test,1,-3.6066,1,1,0,0,1,1,1,1
14280,4,test,0,-1.1854,0,1,0,1,0,0,1,0
14280,5,test,1,-2.7782,1,1,0,1,1,1,1,1
14281,0,test,0,-9.1262,0,1,0,0,0,0,0,0
14281,1,test,0,-13.055,0,1,0,1,0,0,0,0
14281,2,test,1,-0.8348000000000001,1,1,0,1,0,0,0,0
14281,3,test,0,-20.1318,0,1,0,0,0,0,0,0
14281,4,test,0,-3.011,0,1,0,1,1,0,0,0
14281,5,test,1,-2.5308,1,1,0,1,1,1,1,1
14281,6,test,1,-0.7488000000000001,1,1,0,1,1,1,1,1
14281,7,test,0,-2.9936,0,1,0,1,0,0,0,0
14281,8,test,1,-2.8402,1,1,0,0,0,0,0,0
14282,0,test,1,-0.5088,1,1,0,0,0,0,0,0
14282,1,test,0,-0.4906,0,1,0,1,0,0,0,0
14282,2,test,0,-2.5860000000000003,0,1,0,1,0,0,0,0
14282,3,test,1,-12.9058,1,1,0,0,0,0,0,0
14282,4,test,1,-6.49,1,1,0,0,1,1,1,1
14282,5,test,1,-2.5994,1,1,0,1,1,1,1,1
14282,6,test,0,-2.5714,0,1,0,0,0,0,0,0
14283,0,test,0,-2.8736,0,1,0,1,0,0,0,0
14283,1,test,0,-18.9956,0,1,0,0,0,1,0,1
14283,2,test,1,-3.1414,1,1,0,0,1,1,1,1
14283,3,test,1,-2.7206,1,1,0,1,1,1,1,1
14284,0,test,1,-0.9966,1,1,0,1,1,1,1,1
14284,1,test,1,-2.76,1,1,0,1,1,1,1,1
14284,2,test,1,-0.5706000000000001,1,1,0,0,1,1,1,1
14284,3,test,1,-0.4608,1,1,0,0,1,1,1,1
14284,4,test,1,-0.884,1,1,0,1,1,1,1,1
14284,5,test,1,-0.7712,1,1,0,1,1,1,1,1
14284,6,test,1,-2.3018,1,1,0,0,0,0,1,0
14284,7,test,1,-6.6442,1,1,0,0,0,0,0,0
14285,0,test,0,-5.461399999999999,0,1,0,0,0,0,0,0
14285,1,test,1,-1.3292000000000002,1,1,0,1,1,1,1,1
14285,2,test,1,-6.8902,1,1,0,1,0,0,1,1
14285,3,test,1,-6.8606,1,1,0,0,0,1,0,1
14286,0,test,0,-3.0305999999999997,0,1,0,1,0,0,0,0
14286,1,test,1,-0.5660000000000001,1,1,0,1,1,1,1,1
14286,2,test,1,-10.7788,1,1,0,0,1,1,1,1
14286,3,test,0,-2.4836,0,1,0,1,0,1,1,0
14286,4,test,0,-0.5932000000000001,0,1,0,0,0,0,0,0
14286,5,test,0,-20.8596,0,1,0,0,0,0,0,0
14286,6,test,1,-2.3808,1,1,0,1,1,1,1,1
14286,7,test,1,-5.6768,1,1,0,0,0,0,0,1
14287,0,test,0,-0.9852,0,1,0,1,0,0,0,0
14287,1,test,0,-0.2042,0,1,0,1,0,0,0,0
14287,2,test,0,-2.6446,0,1,0,1,0,0,0,0
14287,3,test,0,-2.3638,0,1,0,1,0,0,0,0
14287,4,test,0,-2.5438,0,1,0,0,0,0,0,0
14288,0,test,1,-0.6076,1,1,0,1,1,1,1,1
14288,1,test,0,-0.6144000000000001,0,1,0,1,0,0,0,0
14288,2,test,1,-0.71,1,1,0,0,0,1,1,1
14288,3,test,0,-2.8378,0,1,0,1,0,0,0,0
14289,0,test,1,-2.4210000000000003,1,1,0,0,1,1,1,1
14289,1,test,0,-3.0023999999999997,0,1,0,0,1,0,0,0
14289,2,test,0,-1.6190000000000002,0,1,0,0,0,0,0,0
14289,3,test,0,-1.0048,0,1,0,0,1,1,0,1
14290,0,test,1,-0.3548,1,1,0,1,1,1,1,1
14290,1,test,1,-11.310199999999998,1,1,0,1,1,1,0,0
14290,2,test,0,-1.077,0,1,0,1,0,0,1,0
14290,3,test,0,-3.5106,0,1,0,1,0,0,0,0
14290,4,test,1,-0.0936,1,1,0,0,1,1,1,1
14290,5,test,1,-2.816,1,1,0,0,0,1,1,1
14290,6,test,1,-2.3654,1,1,0,1,1,1,1,1
14290,7,test,1,-3.1228,1,1,0,1,1,1,1,1
14291,0,test,1,-0.4881999999999999,1,1,0,1,1,1,1,1
14291,1,test,1,-11.3378,1,1,0,1,1,1,1,1
14291,2,test,1,-0.894,1,1,0,1,1,1,1,1
14291,3,test,0,-0.5710000000000001,0,1,0,1,0,0,0,0
14291,4,test,1,-0.5634,1,1,0,0,1,0,0,0
14291,5,test,1,-2.3992,1,1,0,1,1,1,1,1
14292,0,test,1,-2.3958,1,1,0,1,1,1,1,1
14292,1,test,1,-0.533,1,1,0,1,1,1,1,1
14292,2,test,1,-2.8252,1,1,0,1,1,1,1,1
14292,3,test,1,-0.225,1,1,0,1,0,1,1,1
14292,4,test,1,-0.7932000000000001,1,1,0,1,1,1,1,1
14292,5,test,1,-2.7426,1,1,0,0,1,1,1,1
14292,6,test,1,-1.2618,1,1,0,1,0,1,1,1
14292,7,test,1,-2.9642,1,1,0,1,1,1,1,1
14293,0,test,1,-0.492,1,1,0,1,1,1,1,1
14293,1,test,1,-3.0208000000000004,1,1,0,1,1,1,1,1
14293,2,test,0,-5.3994,0,1,0,0,1,1,1,1
14293,3,test,1,-1.008,1,1,0,1,1,1,1,1
14294,0,test,0,-2.6464,0,1,0,1,0,1,0,0
14294,1,test,0,-0.7624,0,1,0,1,0,1,1,0
14294,2,test,1,-0.8404,1,1,0,1,1,1,1,1
14294,3,test,0,-3.1508000000000003,0,1,0,1,0,1,1,1
14294,4,test,1,-2.5866,1,1,0,1,1,1,1,1
14294,5,test,1,-0.3388,1,1,0,1,1,1,1,0
14294,6,test,0,-0.6818,0,1,0,1,0,0,0,0
14295,0,test,0,-0.471,0,1,0,1,1,0,0,0
14295,1,test,0,-6.7746,0,1,0,0,0,0,0,1
14295,2,test,0,-2.6094,0,1,0,1,0,0,0,0
14295,3,test,0,-12.457,0,1,0,1,1,0,0,0
14295,4,test,0,-3.2374,0,1,0,1,0,0,0,0
14295,5,test,1,-2.9714,1,1,0,0,0,1,0,0
14295,6,test,1,-12.8074,1,1,0,1,1,1,0,1
14295,7,test,1,-2.2692,1,1,0,1,1,1,1,1
14295,8,test,0,-22.9352,0,1,0,0,0,0,0,0
14295,9,test,1,-3.2876000000000003,1,1,0,1,0,1,0,1
14295,10,test,0,-15.3992,0,1,0,0,0,0,0,0
14295,11,test,0,-2.754,0,1,0,0,0,0,0,0
14295,12,test,0,-0.6882,0,1,0,1,1,0,0,0
14295,13,test,1,-2.8608,1,1,0,1,0,1,1,1
14296,0,test,0,-0.1598,0,1,0,0,0,0,0,0
14296,1,test,0,-3.1884,0,1,0,1,1,0,0,0
14296,2,test,1,-0.3636,1,1,0,0,1,1,1,1
14296,3,test,1,-3.0828,1,1,0,1,1,0,0,0
14296,4,test,1,-2.13,1,1,0,0,1,0,0,0
14297,0,test,0,-2.3484,0,1,0,1,0,0,0,0
14297,1,test,1,-3.0092,1,1,0,1,1,1,1,1
14297,2,test,0,-2.5826,0,1,0,1,1,0,1,0
14297,3,test,1,-3.4764,1,1,0,0,1,0,0,0
14297,4,test,1,-4.2004,1,1,0,0,0,0,0,0
14297,5,test,1,-35.764399999999995,1,1,0,0,0,0,0,0
14297,6,test,1,-3.2648,1,1,0,1,0,1,1,1
14298,0,test,1,-4.3792,1,1,0,0,0,1,1,1
14298,1,test,1,-2.6724,1,1,0,0,0,0,1,1
14298,2,test,1,-2.7286,1,1,0,1,1,1,1,1
14298,3,test,0,-0.5124,0,1,0,1,0,0,0,0
14298,4,test,1,-0.9464,1,1,0,1,0,1,1,1
14298,5,test,1,-0.1712,1,1,0,0,1,1,1,1
14298,6,test,1,-0.7576,1,1,0,1,1,1,1,1
14299,0,test,1,-0.3822,1,1,0,1,1,1,1,1
14299,1,test,1,-0.9922,1,1,0,1,0,1,1,1
14299,2,test,1,-3.5696000000000003,1,1,0,0,0,0,0,0
14299,3,test,0,-16.474,0,1,0,0,0,1,0,1
14299,4,test,0,-3.1178,0,1,0,1,0,0,0,0
14299,5,test,0,-0.3906,0,1,0,1,0,0,0,0
14300,0,test,1,-12.78,1,1,0,1,0,1,1,0
14300,1,test,1,-13.6926,1,1,0,0,0,0,0,0
14300,2,test,1,-12.5476,1,1,0,1,1,1,1,1
14300,3,test,1,-9.687,1,1,0,1,0,1,1,1
14300,4,test,1,-9.4116,1,1,0,0,1,0,0,1
14300,5,test,0,-13.736,0,1,0,1,0,0,0,0
14301,0,test,1,-0.478,1,1,0,1,1,1,1,1
14301,1,test,1,-2.9794,1,1,0,1,0,1,1,1
14301,2,test,0,-12.3432,0,1,0,0,0,0,0,0
14301,3,test,0,-12.7652,0,1,0,1,0,0,0,0
14301,4,test,0,-0.6324000000000001,0,1,0,1,0,0,0,0
14302,0,test,1,-9.2162,1,1,0,0,1,1,1,1
14302,1,test,1,-0.9226,1,1,0,1,0,1,1,1
14302,2,test,1,-2.6456,1,1,0,0,1,1,1,1
14302,3,test,0,-2.789,0,1,0,0,0,0,0,0
14302,4,test,0,-12.374,0,1,0,1,0,1,1,1
14303,0,test,1,-15.6052,1,1,0,0,0,0,0,0
14303,1,test,0,-2.4412000000000003,0,1,0,1,1,0,0,0
14303,2,test,0,-0.1572,0,1,0,0,0,0,0,0
14303,3,test,1,-32.8916,1,1,0,0,1,1,1,1
14303,4,test,1,-8.1024,1,1,0,0,1,1,1,1
14303,5,test,1,-0.6014,1,1,0,1,1,1,1,1
14303,6,test,1,-2.6892,1,1,0,1,1,1,1,1
14303,7,test,0,-15.7186,0,1,0,0,0,1,0,0
14303,8,test,1,-2.6434,1,1,0,0,1,1,1,1
14303,9,test,1,-2.8384,1,1,0,1,1,1,1,1
14303,10,test,1,-2.7096,1,1,0,1,1,1,1,1
14304,0,test,1,-2.8626,1,1,0,1,1,1,1,1
14304,1,test,1,-1.0694,1,1,0,1,1,1,1,1
14304,2,test,0,-3.1498,0,1,0,1,0,0,0,0
14304,3,test,1,-1.0418,1,1,0,1,1,0,0,1
14304,4,test,1,-0.5182000000000001,1,1,0,1,1,1,1,1
14304,5,test,1,-2.5318,1,1,0,1,1,1,1,1
14304,6,test,1,-23.0074,1,1,0,0,1,0,0,0
14304,7,test,1,-1.1864,1,1,0,1,1,1,1,1
14305,0,test,1,-2.476,1,1,0,1,1,1,1,1
14305,1,test,1,-10.9646,1,1,0,0,0,0,1,0
14305,2,test,1,-0.7762,1,1,0,1,1,0,0,0
14305,3,test,1,-24.4252,1,1,0,0,0,1,1,1
14305,4,test,0,-0.272,0,1,0,0,0,0,0,0
14305,5,test,1,-3.068,1,1,0,1,1,1,1,1
14305,6,test,0,-2.6858,0,1,0,0,0,0,0,0
14306,0,test,1,-3.0714,1,1,0,1,1,0,0,1
14306,1,test,0,-0.1784,0,1,0,1,0,0,0,0
14306,2,test,1,-1.833,1,1,0,0,0,1,1,1
14306,3,test,0,-0.5174000000000001,0,1,0,0,0,0,0,0
14306,4,test,0,-0.6612,0,1,0,1,0,0,0,0
14306,5,test,0,-0.435,0,1,0,1,0,0,0,0
14307,0,test,1,-1.2000000000000002,1,1,0,1,1,1,1,1
14307,1,test,1,-2.7318,1,1,0,0,0,0,1,0
14307,2,test,1,-0.8154,1,1,0,1,1,1,1,0
14307,3,test,1,-2.9672,1,1,0,1,1,1,0,0
14307,4,test,1,-10.7924,1,1,0,1,1,0,1,1
14307,5,test,1,-5.8792,1,1,0,1,1,1,1,1
14308,0,test,0,-3.0912,0,1,0,1,0,1,1,1
14308,1,test,1,-4.296,1,1,0,0,1,1,1,1
14308,2,test,1,-1.3998,1,1,0,1,1,1,1,1
14308,3,test,0,-0.1034,0,1,0,1,0,0,1,1
14308,4,test,1,-3.1058000000000003,1,1,0,1,1,1,1,1
14308,5,test,1,-5.7048,1,1,0,0,0,0,0,1
14308,6,test,0,-3.5272,0,1,0,1,1,0,0,0
14308,7,test,0,-15.2294,0,1,0,0,1,0,0,0
14308,8,test,1,-7.2368,1,1,0,0,0,0,0,0
14309,0,test,1,-2.6564,1,1,0,1,1,1,1,1
14309,1,test,0,-4.4234,0,1,0,0,0,1,1,1
14309,2,test,0,-2.4824,0,1,0,0,1,1,0,0
14310,0,test,0,-2.9458,0,1,0,0,0,1,0,0
14310,1,test,1,-0.4962,1,1,0,1,1,1,1,1
14310,2,test,0,-10.522,0,1,0,1,0,0,0,0
14310,3,test,1,-21.4966,1,1,0,0,0,1,1,1
14311,0,test,0,-2.214,0,1,0,1,1,0,0,0
14311,1,test,0,-16.4838,0,1,0,0,0,0,0,0
14311,2,test,0,-2.3518,0,1,0,1,1,0,0,0
14311,3,test,1,-12.4224,1,1,0,1,1,1,1,1
14311,4,test,0,-0.2574,0,1,0,0,0,0,0,0
14311,5,test,0,-0.3654,0,1,0,0,0,0,0,1
14312,0,test,1,-22.1316,1,1,0,0,0,0,0,0
14312,1,test,1,-0.6208,1,1,0,0,1,1,1,1
14312,2,test,1,-2.4288,1,1,0,0,0,1,1,1
14312,3,test,1,-0.1314,1,1,0,0,0,0,0,0
14312,4,test,1,-0.525,1,1,0,1,1,1,1,1
14312,5,test,1,-2.7596,1,1,0,1,0,0,0,0
14312,6,test,1,-10.7152,1,1,0,1,1,1,1,1
14313,0,test,1,-2.8812,1,1,0,1,1,0,1,1
14313,1,test,1,-2.3554,1,1,0,1,1,0,0,0
14313,2,test,1,-2.792,1,1,0,0,1,1,1,1
14313,3,test,1,-0.1576,1,1,0,1,1,0,0,0
14313,4,test,1,-0.5742,1,1,0,1,1,1,1,1
14314,0,test,0,-0.7040000000000001,0,1,0,1,0,0,0,0
14314,1,test,0,-2.5568,0,1,0,1,0,0,0,0
14314,2,test,1,-0.5414,1,1,0,0,1,0,0,1
14314,3,test,1,-3.1932,1,1,0,1,1,1,1,1
14314,4,test,1,-3.156,1,1,0,1,0,0,0,0
14314,5,test,0,-0.2384,0,1,0,1,1,0,0,0
14314,6,test,1,-11.1376,1,1,0,1,1,1,1,0
14314,7,test,1,-2.6666,1,1,0,0,1,0,0,0
14315,0,test,1,-7.9818,1,1,0,0,0,0,0,0
14315,1,test,0,-0.6612,0,1,0,0,1,0,0,0
14315,2,test,1,-0.3662,1,1,0,1,1,1,1,1
14315,3,test,0,-2.8784,0,1,0,1,0,0,0,0
14315,4,test,0,-0.1738,0,1,0,0,0,1,0,0
14315,5,test,0,-6.7684,0,1,0,1,0,0,0,0
14316,0,test,1,-0.5372,1,1,0,1,1,1,1,1
14316,1,test,0,-0.5277999999999999,0,1,0,1,0,0,0,0
14316,2,test,1,-0.4816,1,1,0,1,1,1,1,1
14316,3,test,1,-2.732,1,1,0,0,1,0,0,0
14316,4,test,0,-0.5192,0,1,0,1,0,0,0,0
14316,5,test,1,-0.9028,1,1,0,1,1,1,1,1
14316,6,test,0,-0.3168,0,1,0,1,0,0,0,0
14316,7,test,1,-0.7994,1,1,0,0,0,0,0,0
14317,0,test,1,-10.399,1,1,0,0,0,0,1,0
14317,1,test,0,-0.554,0,1,0,1,0,1,0,0
14317,2,test,1,-2.83,1,1,0,1,1,1,1,1
14317,3,test,0,-1.202,0,1,0,1,0,0,1,1
14317,4,test,1,-12.4914,1,1,0,0,1,1,1,1
14317,5,test,0,-2.7212,0,1,0,0,0,0,0,0
14317,6,test,0,-2.9332000000000003,0,1,0,0,0,0,0,0
14317,7,test,1,-2.3672,1,1,0,0,0,1,1,1
14317,8,test,1,-23.592,1,1,0,0,0,0,0,0
14317,9,test,1,-0.8962,1,1,0,0,0,1,1,1
14317,10,test,1,-2.8014,1,1,0,1,1,1,1,1
14317,11,test,1,-2.811,1,1,0,1,1,1,1,1
14318,0,test,0,-11.0306,0,1,0,0,0,0,0,0
14318,1,test,1,-0.5282,1,1,0,1,1,1,1,1
14318,2,test,1,-11.12,1,1,0,1,1,0,0,0
14318,3,test,1,-3.3167999999999997,1,1,0,1,1,1,0,1
14318,4,test,1,-2.4746,1,1,0,1,1,1,1,1
14318,5,test,1,-2.51,1,1,0,1,1,1,1,1
14318,6,test,1,-13.3912,1,1,0,0,0,1,1,1
14318,7,test,0,-4.0862,0,1,0,0,1,0,0,0
14318,8,test,1,-2.6938,1,1,0,0,0,0,0,0
14318,9,test,0,-2.3438,0,1,0,1,0,0,0,0
14319,0,test,1,-0.3968,1,1,0,1,1,1,1,1
14319,1,test,0,-3.0296000000000003,0,1,0,1,0,0,0,0
14319,2,test,1,-2.4204,1,1,0,1,1,1,1,1
14319,3,test,1,-12.5912,1,1,0,1,1,1,1,1
14319,4,test,0,-2.6568,0,1,0,1,0,0,0,0
14319,5,test,1,-1.1264,1,1,0,1,0,0,0,0
14319,6,test,1,-0.4628,1,1,0,0,1,0,1,0
14319,7,test,1,-13.6494,1,1,0,1,0,0,0,0
14319,8,test,1,-3.0474,1,1,0,1,1,1,1,1
14319,9,test,1,-0.9414,1,1,0,1,1,1,1,1
14319,10,test,0,-0.61,0,1,0,1,0,0,0,0
14320,0,test,1,-1.4694000000000005,1,1,0,1,1,1,1,1
14320,1,test,1,-23.313,1,1,0,0,1,1,0,1
14320,2,test,0,-2.1662,0,1,0,0,0,0,0,0
14320,3,test,1,-3.3978,1,1,0,0,1,1,1,1
14320,4,test,1,-0.2778,1,1,0,1,1,1,1,1
14320,5,test,1,-2.133,1,1,0,0,0,1,1,1
14320,6,test,1,-1.1764,1,1,0,1,0,1,0,1
14321,0,test,0,-1.0942,0,1,0,0,0,1,0,0
14321,1,test,0,-2.7342,0,1,0,0,0,1,1,0
14321,2,test,1,-1.212,1,1,0,0,0,0,1,1
14321,3,test,0,-4.5852,0,1,0,0,0,0,0,0
14321,4,test,1,-2.3968,1,1,0,1,0,0,0,0
14322,0,test,1,-0.592,1,1,0,0,1,0,1,0
14322,1,test,0,-3.0064,0,1,0,1,0,0,0,0
14322,2,test,1,-2.4948,1,1,0,1,0,0,1,0
14322,3,test,1,-3.3266,1,1,0,1,1,1,1,1
14322,4,test,1,-36.059000000000005,1,1,0,0,0,0,0,0
14322,5,test,1,-0.9248,1,1,0,0,0,1,0,0
14322,6,test,1,-6.917000000000001,1,1,0,0,0,1,1,0
14322,7,test,0,-0.6348,0,1,0,1,0,0,0,0
14322,8,test,1,-10.0454,1,1,0,0,1,0,0,0
14322,9,test,0,-3.4022,0,1,0,1,0,0,0,0
14323,0,test,1,-6.8782000000000005,1,1,0,0,1,0,1,1
14323,1,test,0,-4.0616,0,1,0,0,0,0,0,0
14323,2,test,0,-2.631,0,1,0,1,0,0,0,0
14323,3,test,0,-2.7756,0,1,0,0,0,0,0,0
14323,4,test,1,-0.4594,1,1,0,0,0,0,0,0
14324,0,test,1,-12.634,1,1,0,1,1,0,0,0
14324,1,test,0,-12.4214,0,1,0,0,0,1,1,1
14324,2,test,0,-10.9468,0,1,0,1,1,1,0,0
14324,3,test,0,-0.491,0,1,0,0,0,0,0,0
14324,4,test,1,-2.914,1,1,0,1,1,1,1,1
14324,5,test,1,-0.809,1,1,0,1,1,1,1,1
14324,6,test,0,-21.2532,0,1,0,0,0,0,0,0
14324,7,test,1,-2.8198,1,1,0,0,0,0,0,0
14324,8,test,1,-2.5708,1,1,0,0,1,1,1,1
14325,0,test,0,-2.5186,0,1,0,1,1,1,1,0
14325,1,test,1,-2.6988000000000003,1,1,0,1,1,1,1,1
14325,2,test,1,-2.4632,1,1,0,1,1,1,1,0
14325,3,test,1,-1.0844,1,1,0,1,1,1,1,1
14325,4,test,1,-12.6782,1,1,0,1,1,1,1,1
14325,5,test,0,-10.788,0,1,0,0,0,0,0,0
14325,6,test,0,-0.0252,0,1,0,0,0,1,1,1
14326,0,test,0,-10.0624,0,1,0,0,0,0,0,0
14326,1,test,0,-2.476,0,1,0,1,0,1,1,1
14326,2,test,0,-0.328,0,1,0,1,1,0,0,0
14326,3,test,0,-16.5936,0,1,0,0,0,0,0,0
14326,4,test,0,-0.3832,0,1,0,1,0,0,0,0
14326,5,test,0,-2.7454,0,1,0,0,0,0,0,0
14326,6,test,0,-1.5802,0,1,0,0,0,1,1,1
14327,0,test,1,-2.6994,1,1,0,0,0,0,1,1
14327,1,test,1,-2.8682,1,1,0,1,1,1,1,1
14327,2,test,0,-2.7716000000000003,0,1,0,1,0,0,0,0
14327,3,test,0,-10.9852,0,1,0,1,0,0,0,0
14327,4,test,1,-2.9906,1,1,0,0,0,1,1,1
14328,0,test,1,-2.6316,1,1,0,1,1,1,1,0
14328,1,test,1,-0.5154,1,1,0,1,0,1,1,1
14328,2,test,1,-7.3272,1,1,0,0,0,0,0,0
14328,3,test,1,-2.7666,1,1,0,1,1,1,1,1
14329,0,test,1,-2.4530000000000003,1,1,0,1,1,1,1,1
14329,1,test,0,-0.7666000000000001,0,1,0,1,1,0,0,0
14329,2,test,1,-0.968,1,1,0,1,1,1,1,1
14329,3,test,1,-0.3572,1,1,0,1,1,1,1,1
14329,4,test,1,-2.48,1,1,0,0,1,1,1,1
14329,5,test,0,-2.6592,0,1,0,1,1,0,1,1
14329,6,test,1,-1.1980000000000002,1,1,0,1,1,1,1,1
14330,0,test,1,-2.3512,1,1,0,1,1,1,1,1
14330,1,test,1,-3.1674,1,1,0,1,1,1,1,1
14330,2,test,1,-0.9618,1,1,0,1,1,1,1,1
14330,3,test,1,-0.8074,1,1,0,1,0,1,1,0
14330,4,test,0,-0.3642,0,1,0,1,0,0,0,0
14331,0,test,0,-2.6914,0,1,0,0,0,0,0,0
14331,1,test,0,-11.9706,0,1,0,0,0,0,0,0
14331,2,test,0,-0.7052,0,1,0,1,0,1,1,1
14331,3,test,1,-2.9334,1,1,0,1,1,1,1,1
14332,0,test,0,-0.6916000000000001,0,1,0,1,0,0,0,0
14332,1,test,1,-2.7018,1,1,0,0,0,1,1,1
14332,2,test,1,-0.9786,1,1,0,1,1,1,1,1
14332,3,test,1,-10.4076,1,1,0,1,1,1,1,1
14332,4,test,1,-0.3172,1,1,0,0,1,1,1,1
14333,0,test,1,-12.5964,1,1,0,0,0,0,0,0
